Name,contract_id,Total,APY,APY%,Guarantee,contract_type,year_signed,Position,year,base_salary,contract_year_1,contract_year_2,player_id,position_y1,unit_y1,offense_y1,pass_block_y1,run_block_y1,receiving_y1,pass_y1,run_y1,defense_y1,coverage_y1,pass_rush_y1,run_defense_y1,player_y1,year_in_league_y1,season_count_y1,war_y1,waa_y1,height_y1,weight_y1,total_alignments_played_y1,total_positions_played_y1,total_snap_count_y1,weeks_played_y1,snap_count_per_week_played_y1,HB_total_snaps_y1,WR_total_snaps_y1,SWR_total_snaps_y1,QB_total_snaps_y1,LT_total_snaps_y1,LG_total_snaps_y1,C_total_snaps_y1,RG_total_snaps_y1,RT_total_snaps_y1,FB_total_snaps_y1,TE_total_snaps_y1,LED_total_snaps_y1,RED_total_snaps_y1,LID_total_snaps_y1,RID_total_snaps_y1,NT_total_snaps_y1,LB_total_snaps_y1,SCB_total_snaps_y1,CB_total_snaps_y1,FS_total_snaps_y1,SS_total_snaps_y1,main_position_y1,position_y2,unit_y2,offense_y2,pass_block_y2,run_block_y2,receiving_y2,pass_y2,run_y2,defense_y2,coverage_y2,pass_rush_y2,run_defense_y2,player_y2,year_in_league_y2,season_count_y2,war_y2,waa_y2,height_y2,weight_y2,total_alignments_played_y2,total_positions_played_y2,total_snap_count_y2,weeks_played_y2,snap_count_per_week_played_y2,HB_total_snaps_y2,WR_total_snaps_y2,SWR_total_snaps_y2,QB_total_snaps_y2,LT_total_snaps_y2,LG_total_snaps_y2,C_total_snaps_y2,RG_total_snaps_y2,RT_total_snaps_y2,FB_total_snaps_y2,TE_total_snaps_y2,LED_total_snaps_y2,RED_total_snaps_y2,LID_total_snaps_y2,RID_total_snaps_y2,NT_total_snaps_y2,LB_total_snaps_y2,SCB_total_snaps_y2,CB_total_snaps_y2,FS_total_snaps_y2,SS_total_snaps_y2,main_position_y2
Sammy Watkins,26442,9000000,9000000,0.045408678,9000000,Other,2020,WR,2020.0,7000000.0,2019,2018,8639,WR,offense,71.45238095238095,77.21428571428571,79.34285714285714,69.3952380952381,60.0,63.875,,,,,Sammy Watkins,6.0,5.0,0.193,-0.0058793774319066,601.0,211.0,11.0,4.0,930.0,17.0,54.705882352941174,1.0,469.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,70.88095238095238,69.0,50.86190476190476,71.74285714285713,,55.010000000000005,,,,,Sammy Watkins,5.0,4.0,0.128,0.0057451737451737,601.0,211.0,10.0,3.0,607.0,12.0,50.583333333333336,0.0,394.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Geronimo Allison,26428,1047500,1047500,0.005285066,137500,UFA,2020,WR,2020.0,910000.0,2019,2018,11141,WR,offense,55.34285714285714,41.775,69.9857142857143,53.96190476190476,,56.6,,,,,Geronimo Allison,4.0,3.0,-0.048,-0.197879377431907,603.0,202.0,11.0,3.0,712.0,18.0,39.55555555555556,0.0,198.0,511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR,WR,offense,62.661904761904765,,43.561904761904756,63.34285714285714,,,,,,,Geronimo Allison,3.0,2.0,0.011,-0.0422548262548263,603.0,202.0,10.0,3.0,246.0,5.0,49.2,0.0,212.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Geronimo Allison,26428,1047500,1047500,0.005285066,137500,UFA,2020,WR,2020.0,910000.0,2019,2018,11141,WR,offense,55.34285714285714,41.775,69.9857142857143,53.96190476190476,,56.6,,,,,Geronimo Allison,4.0,3.0,-0.048,-0.197879377431907,603.0,202.0,11.0,3.0,712.0,18.0,39.55555555555556,0.0,198.0,511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR,WR,offense,62.661904761904765,,43.561904761904756,63.34285714285714,,,,,,,Geronimo Allison,3.0,2.0,0.011,-0.0422548262548263,603.0,202.0,10.0,3.0,246.0,5.0,49.2,0.0,212.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Emmanuel Sanders,26423,16000000,8000000,0.040363269,10000000,UFA,2020,WR,2020.0,2000000.0,2019,2018,5606,WR,offense,79.66190476190476,62.4,61.69523809523809,80.75714285714287,71.0,,,,,,Emmanuel Sanders,10.0,9.0,0.183,0.0881206225680932,511.0,180.0,17.0,5.0,1020.0,20.0,51.0,3.0,722.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,81.37142857142857,73.4,71.20952380952382,80.44285714285714,73.4,62.978947368421046,,,,,Emmanuel Sanders,9.0,8.0,0.301,0.161745173745174,511.0,180.0,15.0,5.0,667.0,12.0,55.583333333333336,3.0,292.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR
Emmanuel Sanders,26423,16000000,8000000,0.040363269,10000000,UFA,2020,WR,2020.0,2000000.0,2019,2018,5606,WR,offense,79.66190476190476,62.4,61.69523809523809,80.75714285714287,71.0,,,,,,Emmanuel Sanders,10.0,9.0,0.183,0.0881206225680932,511.0,180.0,17.0,5.0,1020.0,20.0,51.0,3.0,722.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,81.37142857142857,73.4,71.20952380952382,80.44285714285714,73.4,62.978947368421046,,,,,Emmanuel Sanders,9.0,8.0,0.301,0.161745173745174,511.0,180.0,15.0,5.0,667.0,12.0,55.583333333333336,3.0,292.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR
Cody Latimer,26427,1047500,1047500,0.005285066,137500,UFA,2020,WR,2020.0,910000.0,2019,2018,8691,WR,offense,66.16190476190476,,78.02857142857142,65.13809523809525,,,,,,,Cody Latimer,6.0,5.0,0.076,-0.0048793774319066,602.0,215.0,11.0,4.0,373.0,15.0,24.866666666666667,1.0,306.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,60.061904761904756,,53.32380952380952,61.38095238095238,,,,,,,Cody Latimer,5.0,4.0,0.069,0.0237451737451737,602.0,215.0,9.0,3.0,215.0,6.0,35.833333333333336,0.0,187.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Demarcus Robinson,26429,2297500,2297500,0.011591826,2297500,UFA,2020,WR,2020.0,2160000.0,2019,2018,10760,WR,offense,59.44761904761905,66.6,53.2047619047619,60.41428571428572,,,60.0,,,60.0,Demarcus Robinson,4.0,3.0,0.011,-0.168879377431907,601.0,203.0,13.0,4.0,850.0,19.0,44.73684210526316,15.0,644.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,58.91904761904762,,59.58571428571428,59.980952380952374,,,60.1,,,60.0,Demarcus Robinson,3.0,2.0,0.05,-0.0362548262548263,601.0,203.0,11.0,4.0,444.0,18.0,24.666666666666668,10.0,340.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Demarcus Robinson,26429,2297500,2297500,0.011591826,2297500,UFA,2020,WR,2020.0,2160000.0,2019,2018,10760,WR,offense,59.44761904761905,66.6,53.2047619047619,60.41428571428572,,,60.0,,,60.0,Demarcus Robinson,4.0,3.0,0.011,-0.168879377431907,601.0,203.0,13.0,4.0,850.0,19.0,44.73684210526316,15.0,644.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,58.91904761904762,,59.58571428571428,59.980952380952374,,,60.1,,,60.0,Demarcus Robinson,3.0,2.0,0.05,-0.0362548262548263,601.0,203.0,11.0,4.0,444.0,18.0,24.666666666666668,10.0,340.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
KhaDarel Hodge,25964,750000,750000,0.003784057,0,ERFA,2020,WR,2020.0,750000.0,2019,2018,26104,WR,offense,59.84444444444445,,60.349999999999994,59.2,,,60.0,,,60.0,KhaDarel Hodge,2.0,1.0,-0.005,-0.0358793774319066,602.0,205.0,9.0,3.0,132.0,10.0,13.2,2.0,88.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,59.888888888888886,,57.72941176470588,59.733333333333334,,,63.0,,,62.0,KhaDarel Hodge,1.0,0.0,-0.004,-0.0152548262548263,602.0,205.0,7.0,4.0,88.0,14.0,6.285714285714286,9.0,66.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
KhaDarel Hodge,25964,750000,750000,0.003784057,0,ERFA,2020,WR,2020.0,750000.0,2019,2018,26104,WR,offense,59.84444444444445,,60.349999999999994,59.2,,,60.0,,,60.0,KhaDarel Hodge,2.0,1.0,-0.005,-0.0358793774319066,602.0,205.0,9.0,3.0,132.0,10.0,13.2,2.0,88.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,59.888888888888886,,57.72941176470588,59.733333333333334,,,63.0,,,62.0,KhaDarel Hodge,1.0,0.0,-0.004,-0.0152548262548263,602.0,205.0,7.0,4.0,88.0,14.0,6.285714285714286,9.0,66.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Isaiah Ford,25986,750000,750000,0.003784057,0,ERFA,2020,WR,2020.0,750000.0,2019,2018,11991,WR,offense,63.15555555555555,39.9,58.199999999999996,62.61666666666666,,64.4,,,,,Isaiah Ford,3.0,2.0,0.045,-0.0028793774319066,602.0,189.0,11.0,4.0,225.0,8.0,28.125,2.0,153.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,54.8,66.2,57.900000000000006,55.0,,,,,,,Isaiah Ford,2.0,1.0,-0.007,-0.0092548262548262,602.0,189.0,6.0,1.0,14.0,1.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR
Tim Patrick,26060,750000,750000,0.003784057,0,ERFA,2020,WR,2020.0,750000.0,2019,2018,12087,WR,offense,60.81428571428571,72.2,66.46190476190476,60.76666666666667,,,,,,,Tim Patrick,3.0,2.0,0.065,0.0031206225680933,605.0,210.0,11.0,3.0,292.0,8.0,36.5,0.0,205.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,60.023809523809526,62.0,59.209523809523816,59.48571428571429,,64.04285714285714,,,,,Tim Patrick,2.0,1.0,-0.02,-0.101254826254826,605.0,210.0,15.0,4.0,402.0,16.0,25.125,4.0,268.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Tim Patrick,26060,750000,750000,0.003784057,0,ERFA,2020,WR,2020.0,750000.0,2019,2018,12087,WR,offense,60.81428571428571,72.2,66.46190476190476,60.76666666666667,,,,,,,Tim Patrick,3.0,2.0,0.065,0.0031206225680933,605.0,210.0,11.0,3.0,292.0,8.0,36.5,0.0,205.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,60.023809523809526,62.0,59.209523809523816,59.48571428571429,,64.04285714285714,,,,,Tim Patrick,2.0,1.0,-0.02,-0.101254826254826,605.0,210.0,15.0,4.0,402.0,16.0,25.125,4.0,268.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Diontae Spencer,26062,675000,675000,0.003405651,0,ERFA,2020,WR,2020.0,675000.0,2019,2018,91248,WR,offense,56.27,,72.125,53.15555555555555,,58.84117647058823,,,,,Diontae Spencer,1.0,0.0,-0.022,-0.0368793774319066,508.0,163.0,9.0,4.0,71.0,14.0,5.071428571428571,6.0,29.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diontae Spencer,26062,675000,675000,0.003405651,0,ERFA,2020,WR,2020.0,675000.0,2019,2018,91248,WR,offense,56.27,,72.125,53.15555555555555,,58.84117647058823,,,,,Diontae Spencer,1.0,0.0,-0.022,-0.0368793774319066,508.0,163.0,9.0,4.0,71.0,14.0,5.071428571428571,6.0,29.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jake Kumerow,26104,750000,750000,0.003784057,0,ERFA,2020,WR,2020.0,750000.0,2019,2018,9883,WR,offense,61.18571428571429,62.3,76.78095238095239,59.1,,,,,,,Jake Kumerow,5.0,4.0,0.02,-0.0508793774319066,604.0,209.0,14.0,4.0,384.0,16.0,24.0,8.0,293.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,62.91111111111112,,59.6888888888889,61.96666666666667,,,60.0,,,60.0,Jake Kumerow,4.0,3.0,-0.003,-0.0362548262548263,604.0,209.0,8.0,4.0,138.0,5.0,27.6,1.0,129.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Allen Lazard,26103,675000,675000,0.003405651,0,ERFA,2020,WR,2020.0,675000.0,2019,2018,48135,WR,offense,70.185,76.10000000000001,74.38947368421053,68.775,,61.9,,,,,Allen Lazard,2.0,1.0,0.126,0.0121206225680934,605.0,227.0,16.0,5.0,563.0,17.0,33.11764705882353,4.0,330.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,62.4,,,61.5,,,,,,,Allen Lazard,1.0,0.0,-0.005,-0.0052548262548262,605.0,227.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Allen Lazard,26103,675000,675000,0.003405651,0,ERFA,2020,WR,2020.0,675000.0,2019,2018,48135,WR,offense,70.185,76.10000000000001,74.38947368421053,68.775,,61.9,,,,,Allen Lazard,2.0,1.0,0.126,0.0121206225680934,605.0,227.0,16.0,5.0,563.0,17.0,33.11764705882353,4.0,330.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,62.4,,,61.5,,,,,,,Allen Lazard,1.0,0.0,-0.005,-0.0052548262548262,605.0,227.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Ted Ginn,27041,1187500,1187500,0.005991423,887500,SFA,2020,WR,2020.0,1050000.0,2019,2018,3625,WR,offense,60.285714285714285,,56.709523809523816,60.19047619047619,,53.422222222222224,,,,,Ted Ginn Jr.,13.0,12.0,0.003,-0.144879377431907,511.0,180.0,12.0,3.0,654.0,17.0,38.470588235294116,0.0,471.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,63.166666666666664,,69.13333333333333,63.49047619047619,,57.938095238095244,,,,,Ted Ginn Jr.,12.0,11.0,0.026,-0.0372548262548263,511.0,180.0,10.0,4.0,278.0,7.0,39.714285714285715,0.0,174.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Albert Wilson,27220,3000000,3000000,0.015136226,1000000,Other,2020,WR,2020.0,2125000.0,2019,2018,8943,WR,offense,64.72380952380952,,46.68125,65.81428571428572,56.93333333333333,59.31904761904762,,,,,Albert Wilson,6.0,5.0,0.004,-0.104879377431907,509.0,186.0,13.0,5.0,443.0,13.0,34.07692307692308,15.0,90.0,336.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR,WR,offense,81.6952380952381,61.60000000000001,74.3,82.45714285714287,71.0,50.04285714285714,,,,,Albert Wilson,5.0,4.0,0.152,0.102745173745174,509.0,186.0,14.0,5.0,236.0,7.0,33.714285714285715,11.0,150.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Albert Wilson,27220,3000000,3000000,0.015136226,1000000,Other,2020,WR,2020.0,0.0,2019,2018,8943,WR,offense,64.72380952380952,,46.68125,65.81428571428572,56.93333333333333,59.31904761904762,,,,,Albert Wilson,6.0,5.0,0.004,-0.104879377431907,509.0,186.0,13.0,5.0,443.0,13.0,34.07692307692308,15.0,90.0,336.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR,WR,offense,81.6952380952381,61.60000000000001,74.3,82.45714285714287,71.0,50.04285714285714,,,,,Albert Wilson,5.0,4.0,0.152,0.102745173745174,509.0,186.0,14.0,5.0,236.0,7.0,33.714285714285715,11.0,150.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Keelan Doss,25980,675000,675000,0.003405651,0,ERFA,2020,WR,2020.0,675000.0,2019,2018,48143,WR,offense,60.315,66.2,53.845000000000006,61.025,,,,,,,Keelan Doss,1.0,0.0,-0.013,-0.0458793774319066,602.0,211.0,8.0,3.0,187.0,8.0,23.375,1.0,104.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.J. Green,26020,18171000,18171000,0.091680121,17971000,Franchise,2020,WR,2020.0,17971000.0,2019,2018,6156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WR,offense,83.65714285714286,,63.00952380952381,82.95238095238095,,,,,,,A.J. Green,8.0,7.0,0.25,0.154745173745174,604.0,210.0,8.0,3.0,470.0,9.0,52.22222222222222,1.0,365.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
A.J. Green,26020,18171000,18171000,0.091680121,17971000,Franchise,2020,WR,2020.0,17971000.0,2019,2018,6156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WR,offense,83.65714285714286,,63.00952380952381,82.95238095238095,,,,,,,A.J. Green,8.0,7.0,0.25,0.154745173745174,604.0,210.0,8.0,3.0,470.0,9.0,52.22222222222222,1.0,365.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Chris Hogan,27442,1125000,1125000,0.005676085,25000,SFA,2020,WR,2020.0,1050000.0,2019,2018,6468,WR,offense,60.91904761904762,,56.528571428571425,60.828571428571436,,,,,,,Chris Hogan,8.0,7.0,-0.016,-0.0498793774319066,601.0,210.0,9.0,3.0,157.0,7.0,22.428571428571427,2.0,93.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,57.65714285714286,66.8076923076923,53.98571428571429,57.82380952380952,,,,,,,Chris Hogan,7.0,6.0,0.032,-0.168254826254826,601.0,210.0,14.0,4.0,1026.0,19.0,54.0,1.0,566.0,451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Andre Roberts,28081,1300000,1300000,0.006559031,0,SFA,2020,WR,2020.0,1300000.0,2019,2018,5612,WR,offense,54.08947368421053,,65.33157894736841,51.71578947368421,,63.1,,,,,Andre Roberts,10.0,9.0,0.002,-0.0148793774319066,511.0,195.0,9.0,3.0,110.0,12.0,9.166666666666666,0.0,66.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,54.790476190476184,,62.39523809523809,54.42857142857143,,60.34285714285714,70.2,60.70000000000001,,,Andre Roberts,9.0,8.0,0.011,-0.0272548262548263,511.0,195.0,10.0,4.0,202.0,13.0,15.538461538461538,2.0,133.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
Keenan Allen,28107,80100000,20025000,0.101034309,32000000,Extension,2020,WR,2020.0,5500000.0,2019,2018,7857,WR,offense,80.0,69.79285714285713,57.39047619047619,79.9047619047619,,59.89473684210526,,,,,Keenan Allen,7.0,6.0,0.383,0.187120622568093,602.0,211.0,15.0,4.0,950.0,16.0,59.375,0.0,479.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,83.31904761904762,65.7,75.20952380952382,82.87142857142857,41.22105263157895,72.65882352941176,,,,,Keenan Allen,6.0,5.0,0.372,0.178745173745174,602.0,211.0,14.0,5.0,942.0,18.0,52.333333333333336,1.0,469.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
David Moore,28147,900000,900000,0.004540868,75000,Other,2020,WR,2020.0,825000.0,2019,2018,11981,WR,offense,65.4,,54.247368421052634,66.5,,66.11428571428571,,,,,David Moore,3.0,2.0,0.066,-0.0108793774319066,600.0,215.0,10.0,3.0,380.0,16.0,23.75,0.0,274.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,64.35714285714286,,66.23333333333333,64.33333333333333,,63.1,,,,,David Moore,2.0,1.0,0.065,-0.0492548262548263,600.0,215.0,7.0,2.0,650.0,17.0,38.23529411764706,0.0,618.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR
DeAndre Hopkins,28192,54500000,27250000,0.137487386,42750000,Extension,2020,WR,2020.0,1500000.0,2019,2018,7808,WR,offense,83.1047619047619,,68.17619047619048,84.0952380952381,31.200000000000003,62.39999999999999,,,,,DeAndre Hopkins,7.0,6.0,0.456,0.226120622568093,601.0,212.0,10.0,3.0,1148.0,17.0,67.52941176470588,3.0,788.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,89.33333333333333,,62.74285714285714,89.37142857142857,48.9,59.2,67.46111111111112,66.9888888888889,,,DeAndre Hopkins,6.0,5.0,0.762,0.530745173745174,601.0,212.0,11.0,5.0,1184.0,17.0,69.6470588235294,4.0,995.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,WR
Cooper Kupp,28271,47250000,15750000,0.079465187,20633000,Extension,2020,WR,2020.0,1633000.0,2019,2018,11824,WR,offense,76.25238095238095,62.92999999999999,51.780952380952385,77.63333333333333,52.2,62.92,,,,,Cooper Kupp,3.0,2.0,0.224,0.0341206225680934,602.0,208.0,14.0,5.0,914.0,16.0,57.125,2.0,299.0,601.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR,WR,offense,76.21428571428571,76.7904761904762,63.33809523809524,77.39999999999999,,50.99047619047619,,,,,Cooper Kupp,2.0,1.0,0.179,0.0937451737451737,602.0,208.0,9.0,3.0,448.0,8.0,56.0,0.0,147.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR
Robert Woods,28716,65000000,16250000,0.081987891,18205882,Extension,2020,WR,2020.0,5000000.0,2019,2018,7822,WR,offense,77.31904761904762,76.82857142857142,74.27619047619048,75.3952380952381,,70.11428571428571,,,,,Robert Woods,7.0,6.0,0.432,0.227120622568093,600.0,195.0,15.0,5.0,1017.0,15.0,67.8,10.0,663.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,WR,offense,85.41428571428571,76.69047619047619,77.78095238095239,85.55238095238094,,58.480952380952374,,,,,Robert Woods,6.0,5.0,0.559,0.314745173745174,600.0,195.0,15.0,5.0,1274.0,19.0,67.05263157894737,8.0,551.0,663.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWR
