Name,Team,pff_id,pff_franchise_id,ID,player_id,contract_id,team_id,Position,Role,Year,BS,PB,RB,PGRB,WO,OB,option_bonus,restructure_bonus,CP,DM,CS,GBS,VGBS,Notes,CshBns,Cshpay,Cshtocp,tb,initial_cash,old_money,cash_dead,Status,contract_type,provisional,credits,is_split_salary
Danny Davis,Packers,61836,12,77899,10691,37216,23,WR,,2023,870000,1667,0,0,0,0,0,0,871667,0,0,0,0,,0,870000,0,,870000,0,,Active,UDFA,,,0
Danny Davis,Packers,61836,12,77900,10691,37216,23,WR,,2024,985000,1667,0,0,0,0,0,0,986667,0,0,0,0,,0,985000,0,,985000,0,,Active,UDFA,,,0
Jack Sanborn,Bears,82566,6,77901,10692,37217,21,LB,Defense,2022,705000,2500,0,0,0,0,0,0,707500,0,0,10000,0,,7500,712500,0,,712500,0,0,Active,UDFA,,0,1
Jack Sanborn,Bears,82566,6,77902,10692,37217,21,LB,Defense,2023,870000,2500,0,0,0,0,0,0,872500,0,0,0,0,cs,0,870000,0,,870000,0,0,Active,UDFA,,0,1
Jack Sanborn,Bears,82566,6,77903,10692,37217,21,LB,Defense,2024,985000,2500,0,0,0,0,0,0,987500,0,0,0,0,cs,0,985000,0,,985000,0,0,Active,UDFA,,0,0
Josh Seltzner,Colts,60255,14,77904,10693,37218,10,RG,Offense,2022,705000,5000,0,0,0,0,0,0,710000,0,0,15000,0,,15000,720000,0,,720000,0,0,Active,UDFA,,0,1
Josh Seltzner,Colts,60255,14,77905,10693,37218,10,RG,Offense,2023,870000,5000,0,0,0,0,0,0,875000,0,0,0,0,cs,0,870000,0,,870000,0,0,Active,UDFA,,0,1
Josh Seltzner,Colts,60255,14,77906,10693,37218,10,RG,Offense,2024,985000,5000,0,0,0,0,0,0,990000,0,0,0,0,cs,0,985000,0,,985000,0,0,Active,UDFA,,0,0
Kendric Pryor,Bengals,40408,7,77907,10694,37219,7,WR,Offense,2022,705000,1000,0,0,0,0,0,0,706000,0,0,0,0,,3000,708000,0,,708000,0,0,Active,UDFA,,0,1
Kendric Pryor,Bengals,40408,7,77908,10694,37219,7,WR,Offense,2023,870000,1000,0,0,0,0,0,0,871000,0,0,0,0,cs,0,870000,0,,870000,0,0,Active,UDFA,,0,1
Kendric Pryor,Bengals,40408,7,77909,10694,37219,7,WR,Offense,2024,985000,1000,0,0,0,0,0,0,986000,0,0,0,0,cs,0,985000,0,,985000,0,0,Active,UDFA,,0,0
Scott Nelson,Seahawks,60791,29,77910,10695,37220,32,S,,2022,705000,4333,0,0,0,0,0,0,709333,0,0,0,0,,13000,718000,0,,718000,0,,Active,UDFA,,,0
Scott Nelson,Seahawks,60791,29,77911,10695,37220,32,S,,2023,870000,4333,0,0,0,0,0,0,874333,0,0,0,0,,0,870000,0,,870000,0,,Active,UDFA,,,0
Scott Nelson,Seahawks,60791,29,77912,10695,37220,32,S,,2024,985000,4334,0,0,0,0,0,0,989334,0,0,0,0,,0,985000,0,,985000,0,,Active,UDFA,,,0
Travell Harris,Browns,61810,8,77913,10696,37221,6,WR,,2022,705000,3333,0,0,0,0,0,0,708333,0,0,0,0,,10000,715000,0,,715000,0,,Active,UDFA,,,0
Travell Harris,Browns,61810,8,77914,10696,37221,6,WR,,2023,870000,3333,0,0,0,0,0,0,873333,0,0,0,0,,0,870000,0,,870000,0,,Active,UDFA,,,0
Travell Harris,Browns,61810,8,77915,10696,37221,6,WR,,2024,985000,3334,0,0,0,0,0,0,988334,0,0,0,0,,0,985000,0,,985000,0,,Active,UDFA,,,0
Kader Kohou,Dolphins,156070,17,77916,10697,37222,3,CB,,2022,705000,10000,0,0,0,0,0,0,715000,0,0,10000,0,,30000,735000,0,,735000,0,,Active,UDFA,,,0
Kader Kohou,Dolphins,156070,17,77917,10697,37222,3,CB,,2023,870000,10000,0,0,0,0,0,0,880000,0,0,0,0,,0,870000,0,,870000,0,,Active,UDFA,,,0
Kader Kohou,Dolphins,156070,17,77918,10697,37222,3,CB,,2024,985000,10000,0,0,0,0,0,0,995000,0,0,0,0,,0,985000,0,,985000,0,,Active,UDFA,,,0
Tyshaun James,Falcons,61973,2,77919,10698,37223,25,WR,,2022,705000,1666,0,0,0,0,0,0,706666,0,0,30000,0,,5000,710000,0,,710000,0,,Active,UDFA,,,0
Tyshaun James,Falcons,61973,2,77920,10698,37223,25,WR,,2023,870000,1667,0,0,0,0,0,0,871667,0,0,0,0,,0,870000,0,,870000,0,,Active,UDFA,,,0
Tyshaun James,Falcons,61973,2,77921,10698,37223,25,WR,,2024,985000,1667,0,0,0,0,0,0,986667,0,0,0,0,,0,985000,0,,985000,0,,Active,UDFA,,,0
Tyreik McAllister,Broncos,156153,10,77922,10699,37224,13,WR,,2022,705000,1666,0,0,0,0,0,0,706666,0,0,35000,0,,5000,710000,0,,710000,0,,Active,UDFA,,,0
Tyreik McAllister,Broncos,156153,10,77923,10699,37224,13,WR,,2023,870000,1667,0,0,0,0,0,0,871667,0,0,0,0,,0,870000,0,,870000,0,,Active,UDFA,,,0
Tyreik McAllister,Broncos,156153,10,77924,10699,37224,13,WR,,2024,985000,1667,0,0,0,0,0,0,986667,0,0,0,0,,0,985000,0,,985000,0,,Active,UDFA,,,0
Nolan Givan,Lions,42166,11,77925,10700,37225,22,TE,Offense,2022,705000,3333,0,0,0,0,0,0,708333,0,0,0,0,,10000,715000,0,,715000,0,0,Active,UDFA,,0,1
Nolan Givan,Lions,42166,11,77926,10700,37225,22,TE,Offense,2023,870000,3333,0,0,0,0,0,0,873333,0,0,0,0,cs,0,870000,0,,870000,0,0,Active,UDFA,,0,1
Nolan Givan,Lions,42166,11,77927,10700,37225,22,TE,Offense,2024,985000,3334,0,0,0,0,0,0,988334,0,0,0,0,cs,0,985000,0,,985000,0,0,Active,UDFA,,0,1
Carson Strong,Eagles,83524,24,77928,10701,37226,19,QB,,2022,705000,6666,0,0,0,0,0,0,711666,0,0,300000,0,,20000,725000,0,,725000,0,,Active,UDFA,,,0
Carson Strong,Eagles,83524,24,77929,10701,37226,19,QB,,2023,870000,6667,0,0,0,0,0,0,876667,0,0,0,0,,0,870000,0,,870000,0,,Active,UDFA,,,0
Carson Strong,Eagles,83524,24,77930,10701,37226,19,QB,,2024,985000,6667,0,0,0,0,0,0,991667,0,0,0,0,,0,985000,0,,985000,0,,Active,UDFA,,,0
Andrew Trainer,Chargers,40764,27,77931,10702,37227,15,RT,Offense,2022,705000,3333,0,0,0,0,0,0,708333,0,0,0,0,,10000,715000,0,,715000,0,0,Active,UDFA,,0,1
Andrew Trainer,Chargers,40764,27,77932,10702,37227,15,RT,Offense,2023,870000,3333,0,0,0,0,0,0,873333,0,0,0,0,cs,0,870000,0,,870000,0,0,Active,UDFA,,0,1
Andrew Trainer,Chargers,40764,27,77933,10702,37227,15,RT,Offense,2024,985000,3334,0,0,0,0,0,0,988334,0,0,0,0,cs,0,985000,0,,985000,0,0,Active,UDFA,,0,1
Lewis Kidd,Saints,59892,20,77934,10703,37228,27,OT,,2022,705000,1666,0,0,0,0,0,0,706666,0,0,5000,0,,5000,710000,0,,710000,0,,Active,UDFA,,,0
Lewis Kidd,Saints,59892,20,77935,10703,37228,27,OT,,2023,870000,1667,0,0,0,0,0,0,871667,0,0,0,0,,0,870000,0,,870000,0,,Active,UDFA,,,0
Lewis Kidd,Saints,59892,20,77936,10703,37228,27,OT,,2024,985000,1667,0,0,0,0,0,0,986667,0,0,0,0,,0,985000,0,,985000,0,,Active,UDFA,,,0
Rashid Shaheed,Saints,63707,20,77937,10704,37229,27,WR,,2022,705000,5000,0,0,0,0,0,0,710000,0,0,207000,0,,15000,720000,0,,720000,0,,Active,UDFA,,,0
Rashid Shaheed,Saints,63707,20,77938,10704,37229,27,WR,,2023,870000,5000,0,0,0,0,0,0,875000,0,0,0,0,,0,870000,0,,870000,0,,Active,UDFA,,,0
Rashid Shaheed,Saints,63707,20,77939,10704,37229,27,WR,,2024,985000,5000,0,0,0,0,0,0,990000,0,0,0,0,,0,985000,0,,985000,0,,Active,UDFA,,,0
Ben Beise,Buccaneers,156158,30,77940,10705,37230,28,TE,Offense,2022,705000,1333,0,0,0,0,0,0,706333,0,0,0,0,,4000,709000,0,,709000,0,0,Active,UDFA,,0,1
Ben Beise,Buccaneers,156158,30,77941,10705,37230,28,TE,Offense,2023,870000,1333,0,0,0,0,0,0,871333,0,0,0,0,cs,0,870000,0,,870000,0,0,Active,UDFA,,0,1
Ben Beise,Buccaneers,156158,30,77942,10705,37230,28,TE,Offense,2024,985000,1334,0,0,0,0,0,0,986334,0,0,0,0,,0,985000,0,,985000,0,0,Active,UDFA,,0,0
Benjie Franklin,Jaguars,136874,15,77946,10707,37232,11,CB,Defense,2022,705000,3333,0,0,0,0,0,0,708333,0,0,50000,0,,10000,715000,0,,715000,0,0,Active,UDFA,,0,1
Benjie Franklin,Jaguars,136874,15,77947,10707,37232,11,CB,Defense,2023,870000,3333,0,0,0,0,0,0,873333,0,0,0,0,,0,870000,0,,870000,0,0,Active,UDFA,,0,1
Benjie Franklin,Jaguars,136874,15,77948,10707,37232,11,CB,Defense,2024,985000,3334,0,0,0,0,0,0,988334,0,0,0,0,,0,985000,0,,985000,0,0,Active,UDFA,,0,0
Armani Rogers,Commanders,40034,32,77949,10708,37233,20,QB,,2022,705000,5833,0,0,0,0,0,0,710833,0,0,50000,0,,17500,722500,0,,722500,0,,Active,UDFA,,,0
Armani Rogers,Commanders,40034,32,77950,10708,37233,20,QB,,2023,870000,5833,0,0,0,0,0,0,875833,0,0,0,0,,0,870000,0,,870000,0,,Active,UDFA,,,0
Armani Rogers,Commanders,40034,32,77951,10708,37233,20,QB,,2024,985000,5834,0,0,0,0,0,0,990834,0,0,0,0,,0,985000,0,,985000,0,,Active,UDFA,,,0
Shemar Bridges,Ravens,154081,3,77958,10711,37236,5,WR,,2022,705000,1666,0,0,0,0,0,0,706666,0,0,0,0,,5000,710000,0,,710000,0,,Active,UDFA,,,0
Shemar Bridges,Ravens,154081,3,77959,10711,37236,5,WR,,2023,870000,1667,0,0,0,0,0,0,871667,0,0,0,0,,0,870000,0,,870000,0,,Active,UDFA,,,0
Shemar Bridges,Ravens,154081,3,77960,10711,37236,5,WR,,2024,985000,1667,0,0,0,0,0,0,986667,0,0,0,0,,0,985000,0,,985000,0,,Active,UDFA,,,0
Rayshad Nichols,Ravens,43672,3,77961,10712,37237,5,DT,,2022,705000,2666,0,0,0,0,0,0,707666,0,0,0,0,,8000,713000,0,,713000,0,,Active,UDFA,,,0
Rayshad Nichols,Ravens,43672,3,77962,10712,37237,5,DT,,2023,870000,2667,0,0,0,0,0,0,872667,0,0,0,0,,0,870000,0,,870000,0,,Active,UDFA,,,0
Rayshad Nichols,Ravens,43672,3,77963,10712,37237,5,DT,,2024,985000,2667,0,0,0,0,0,0,987667,0,0,0,0,,0,985000,0,,985000,0,,Active,UDFA,,,0
David Vereen,Ravens,156145,3,77964,10713,37238,5,CB,,2022,705000,1666,0,0,0,0,0,0,706666,0,0,0,0,,5000,710000,0,,710000,0,,Active,UDFA,,,0
David Vereen,Ravens,156145,3,77965,10713,37238,5,CB,,2023,870000,1667,0,0,0,0,0,0,871667,0,0,0,0,,0,870000,0,,870000,0,,Active,UDFA,,,0
David Vereen,Ravens,156145,3,77966,10713,37238,5,CB,,2024,985000,1667,0,0,0,0,0,0,986667,0,0,0,0,,0,985000,0,,985000,0,,Active,UDFA,,,0
Irvin Charles,Jets,28304,22,77967,10714,37239,4,WR,Offense,2022,705000,1666,0,0,0,0,0,0,706666,0,0,0,0,,5000,710000,0,,710000,0,0,Active,UDFA,,0,1
Irvin Charles,Jets,28304,22,77968,10714,37239,4,WR,Offense,2023,870000,1667,0,0,0,0,0,0,871667,0,0,0,0,cs,0,870000,0,,870000,0,0,Active,UDFA,,0,1
Irvin Charles,Jets,28304,22,77969,10714,37239,4,WR,Offense,2024,985000,1667,0,0,0,0,0,0,986667,0,0,0,0,,0,985000,0,,985000,0,0,Active,UDFA,,0,0
Josh Valentine-Turner,Seahawks,55964,29,77970,10715,37240,32,CB,,2022,705000,6666,0,0,0,0,0,0,711666,0,0,0,0,,20000,725000,0,,725000,0,,Active,UDFA,,,0
Josh Valentine-Turner,Seahawks,55964,29,77971,10715,37240,32,CB,,2023,870000,6667,0,0,0,0,0,0,876667,0,0,0,0,,0,870000,0,,870000,0,,Active,UDFA,,,0
Josh Valentine-Turner,Seahawks,55964,29,77972,10715,37240,32,CB,,2024,985000,6667,0,0,0,0,0,0,991667,0,0,0,0,,0,985000,0,,985000,0,,Active,UDFA,,,0
Cole Kelley,Commanders,39945,32,77973,10716,37241,20,QB,,2022,705000,1666,0,0,0,0,0,0,706666,0,0,0,0,,5000,710000,0,,710000,0,,Active,UDFA,,,0
Cole Kelley,Commanders,39945,32,77974,10716,37241,20,QB,,2023,870000,1667,0,0,0,0,0,0,871667,0,0,0,0,,0,870000,0,,870000,0,,Active,UDFA,,,0
Cole Kelley,Commanders,39945,32,77975,10716,37241,20,QB,,2024,985000,1667,0,0,0,0,0,0,986667,0,0,0,0,,0,985000,0,,985000,0,,Active,UDFA,,,0
Devin Taylor,Commanders,22317,32,77976,10717,37242,20,CB,,2022,705000,1166,0,0,0,0,0,0,706166,0,0,0,0,,3500,708500,0,,708500,0,,Active,UDFA,,,0
Devin Taylor,Commanders,22317,32,77977,10717,37242,20,CB,,2023,870000,1167,0,0,0,0,0,0,871167,0,0,0,0,,0,870000,0,,870000,0,,Active,UDFA,,,0
Devin Taylor,Commanders,22317,32,77978,10717,37242,20,CB,,2024,985000,1167,0,0,0,0,0,0,986167,0,0,0,0,,0,985000,0,,985000,0,,Active,UDFA,,,0
Jack Cochrane,Chiefs,63345,16,77979,10718,37243,14,LB,Defense,2022,705000,8333,0,0,0,0,0,0,713333,0,0,125000,0,,25000,730000,0,,730000,0,0,Active,UDFA,,0,1
Jack Cochrane,Chiefs,63345,16,77980,10718,37243,14,LB,Defense,2023,870000,8333,0,0,0,0,0,0,878333,0,0,0,0,cs,0,870000,0,,870000,0,0,Active,UDFA,,0,1
Jack Cochrane,Chiefs,63345,16,77981,10718,37243,14,LB,Defense,2024,985000,8334,0,0,0,0,0,0,993334,0,0,0,0,cs,0,985000,0,,985000,0,0,Active,UDFA,,0,0
Nasir Greer,Chiefs,76638,16,77982,10719,37244,14,S,Defense,2022,705000,5000,0,0,0,0,0,0,710000,0,0,10000,0,,15000,720000,0,,720000,0,0,Active,UDFA,,0,1
Nasir Greer,Chiefs,76638,16,77983,10719,37244,14,S,Defense,2023,870000,5000,0,0,0,0,0,0,875000,0,0,0,0,cs,0,870000,0,,870000,0,0,Active,UDFA,,0,1
Nasir Greer,Chiefs,76638,16,77984,10719,37244,14,S,Defense,2024,985000,5000,0,0,0,0,0,0,990000,0,0,0,0,cs,0,985000,0,,985000,0,0,Active,UDFA,,0,0
Kehinde Oginni,Chiefs,156147,16,77985,10720,37245,14,TE,Offense,2022,705000,0,0,0,0,0,0,0,705000,0,0,207000,0,,0,705000,0,,705000,0,0,Active,UDFA,,0,1
Kehinde Oginni,Chiefs,156147,16,77986,10720,37245,14,TE,Offense,2023,870000,0,0,0,0,0,0,0,870000,0,0,0,0,cs,0,870000,0,,870000,0,0,Active,UDFA,,0,1
Kehinde Oginni,Chiefs,156147,16,77987,10720,37245,14,TE,Offense,2024,985000,0,0,0,0,0,0,0,985000,0,0,0,0,cs,0,985000,0,,985000,0,0,Active,UDFA,,0,0
Calvin Jackson,Jets,84508,22,77991,10722,37247,4,WR,Offense,2022,705000,0,0,0,0,0,0,0,705000,0,0,0,0,,0,705000,0,,705000,0,0,Active,UDFA,,0,1
Calvin Jackson,Jets,84508,22,77992,10722,37247,4,WR,Offense,2023,870000,0,0,0,0,0,0,0,870000,0,0,0,0,cs,0,870000,0,,870000,0,0,Active,UDFA,,0,1
Calvin Jackson,Jets,84508,22,77993,10722,37247,4,WR,Offense,2024,985000,0,0,0,0,0,0,0,985000,0,0,0,0,,0,985000,0,,985000,0,0,Active,UDFA,,0,0
Dai'Jean Dixon,Saints,63748,20,77994,10723,37248,27,WR,,2022,705000,1666,0,0,0,0,0,0,706666,0,0,0,0,,5000,710000,0,,710000,0,,Active,UDFA,,,0
Dai'Jean Dixon,Saints,63748,20,77995,10723,37248,27,WR,,2023,870000,1667,0,0,0,0,0,0,871667,0,0,0,0,,0,870000,0,,870000,0,,Active,UDFA,,,0
Dai'Jean Dixon,Saints,63748,20,77996,10723,37248,27,WR,,2024,985000,1667,0,0,0,0,0,0,986667,0,0,0,0,,0,985000,0,,985000,0,,Active,UDFA,,,0
Kaden Davis,Broncos,156151,10,77997,10724,37249,13,WR,Offense,2022,705000,2833,0,0,0,0,0,0,707833,0,0,22000,0,,8500,713500,0,,713500,0,0,Active,UDFA,,0,1
Kaden Davis,Broncos,156151,10,77998,10724,37249,13,WR,Offense,2023,870000,2833,0,0,0,0,0,0,872833,0,0,0,0,,0,870000,0,,870000,0,0,Active,UDFA,,0,1
Kaden Davis,Broncos,156151,10,77999,10724,37249,13,WR,Offense,2024,985000,2834,0,0,0,0,0,0,987834,0,0,0,0,,0,985000,0,,985000,0,0,Active,UDFA,,0,1
Sebastian Gutierrez,Broncos,156152,10,78000,10725,37250,13,LT,Offense,2022,705000,2500,0,0,0,0,0,0,707500,0,0,10000,0,,7500,712500,0,,712500,0,0,Active,UDFA,,0,1
Sebastian Gutierrez,Broncos,156152,10,78001,10725,37250,13,LT,Offense,2023,870000,2500,0,0,0,0,0,0,872500,0,0,0,0,,0,870000,0,,870000,0,0,Active,UDFA,,0,1
Sebastian Gutierrez,Broncos,156152,10,78002,10725,37250,13,LT,Offense,2024,985000,2500,0,0,0,0,0,0,987500,0,0,0,0,,0,985000,0,,985000,0,0,Active,UDFA,,0,1
Tanner Owen,Bills,39512,4,78006,10727,37252,1,LT,Offense,2022,705000,5000,0,0,0,0,0,0,710000,0,0,15000,0,,15000,720000,0,,720000,0,0,Active,UDFA,,0,1
Tanner Owen,Bills,39512,4,78007,10727,37252,1,LT,Offense,2023,870000,5000,0,0,0,0,0,0,875000,0,0,0,0,cs,0,870000,0,,870000,0,0,Active,UDFA,,0,1
Tanner Owen,Bills,39512,4,78008,10727,37252,1,LT,Offense,2024,985000,5000,0,0,0,0,0,0,990000,0,0,0,0,,0,985000,0,,985000,0,0,Active,UDFA,,0,0
Delonte Hood,Bengals,130624,7,78009,10728,37253,7,CB,Defense,2022,705000,1333,0,0,0,0,0,0,706333,0,0,0,0,,4000,709000,0,,709000,0,0,Active,UDFA,,0,1
Delonte Hood,Bengals,130624,7,78010,10728,37253,7,CB,Defense,2023,870000,1333,0,0,0,0,0,0,871333,0,0,0,0,cs,0,870000,0,,870000,0,0,Active,UDFA,,0,1
Delonte Hood,Bengals,130624,7,78011,10728,37253,7,CB,Defense,2024,985000,1334,0,0,0,0,0,0,986334,0,0,0,0,cs,0,985000,0,,985000,0,0,Active,UDFA,,0,0
Julius Chestnut,Titans,109239,31,78012,10729,37254,12,RB,Offense,2022,705000,2500,0,0,0,0,0,0,707500,0,0,25000,0,,7500,712500,0,,712500,0,0,Active,UDFA,,0,1
Julius Chestnut,Titans,109239,31,78013,10729,37254,12,RB,Offense,2023,870000,2500,0,0,0,0,0,0,872500,0,0,0,0,,0,870000,0,,870000,0,0,Active,UDFA,,0,1
Julius Chestnut,Titans,109239,31,78014,10729,37254,12,RB,Offense,2024,985000,2500,0,0,0,0,0,0,987500,0,0,0,0,,0,985000,0,,985000,0,0,Active,UDFA,,0,0
Andrew Rupcich,Titans,156082,31,78015,10730,37255,12,RT,Offense,2022,705000,4166,0,0,0,0,0,0,709166,0,0,30000,0,,12500,717500,0,,717500,0,0,Active,UDFA,,0,1
Andrew Rupcich,Titans,156082,31,78016,10730,37255,12,RT,Offense,2023,870000,4166,0,0,0,0,0,0,874166,0,0,0,0,,0,870000,0,,870000,0,0,Active,UDFA,,0,1
Andrew Rupcich,Titans,156082,31,78017,10730,37255,12,RT,Offense,2024,985000,4168,0,0,0,0,0,0,989168,0,0,0,0,,0,985000,0,,985000,0,0,Active,UDFA,,0,0
John Lovett,Panthers,57157,5,78018,10731,37256,26,RB,Offense,2022,705000,3333,0,0,0,0,0,0,708333,0,0,0,0,,10000,715000,0,,715000,0,0,Active,UDFA,,0,1
John Lovett,Panthers,57157,5,78019,10731,37256,26,RB,Offense,2023,870000,3333,0,0,0,0,0,0,873333,0,0,0,0,cs,0,870000,0,,870000,0,0,Active,UDFA,,0,1
John Lovett,Panthers,57157,5,78020,10731,37256,26,RB,Offense,2024,985000,3334,0,0,0,0,0,0,988334,0,0,0,0,cs,0,985000,0,,985000,0,0,Active,UDFA,,0,0
Jared Bernhardt,Falcons,156149,2,78024,10733,37258,25,WR,Offense,2022,705000,1666,0,0,0,0,0,0,706666,0,0,35000,0,,5000,710000,0,,710000,0,0,Active,UDFA,,0,1
Jared Bernhardt,Falcons,156149,2,78025,10733,37258,25,WR,Offense,2023,870000,1666,0,0,0,0,0,0,871666,0,0,0,0,,0,870000,0,,870000,0,0,Active,UDFA,,0,1
Jared Bernhardt,Falcons,156149,2,78026,10733,37258,25,WR,Offense,2024,985000,1668,0,0,0,0,0,0,986668,0,0,0,0,,0,985000,0,,985000,0,0,Active,UDFA,,0,1
Davis Cheek,Panthers,55146,5,78027,10734,37259,26,QB,Offense,2022,705000,2500,0,0,0,0,0,0,707500,0,0,0,0,,7500,712500,0,,712500,0,0,Active,UDFA,,0,1
Davis Cheek,Panthers,55146,5,78028,10734,37259,26,QB,Offense,2023,870000,2500,0,0,0,0,0,0,872500,0,0,0,0,cs,0,870000,0,,870000,0,0,Active,UDFA,,0,1
Davis Cheek,Panthers,55146,5,78029,10734,37259,26,QB,Offense,2024,985000,2500,0,0,0,0,0,0,987500,0,0,0,0,cs,0,985000,0,,985000,0,0,Active,UDFA,,0,0
Abu Daramy-Swaray,Bengals,49375,7,78033,10736,37261,7,CB,Defense,2022,705000,0,0,0,0,0,0,0,705000,0,0,0,0,,0,705000,0,,705000,0,0,Active,UDFA,,0,1
Abu Daramy-Swaray,Bengals,49375,7,78034,10736,37261,7,CB,Defense,2023,870000,0,0,0,0,0,0,0,870000,0,0,0,0,cs,0,870000,0,,870000,0,0,Active,UDFA,,0,1
Abu Daramy-Swaray,Bengals,49375,7,78035,10736,37261,7,CB,Defense,2024,985000,0,0,0,0,0,0,0,985000,0,0,0,0,cs,0,985000,0,,985000,0,0,Active,UDFA,,0,0
Markquese Bell,Cowboys,56033,9,78036,10737,37262,18,S,,2022,705000,5000,0,0,0,0,0,0,710000,0,0,200000,0,,15000,720000,0,,720000,0,0,Active,UDFA,,0,1
Markquese Bell,Cowboys,56033,9,78037,10737,37262,18,S,,2023,870000,5000,0,0,0,0,0,0,875000,0,0,0,0,cs,0,870000,0,,870000,0,0,Active,UDFA,,0,1
Markquese Bell,Cowboys,56033,9,78038,10737,37262,18,S,,2024,985000,5000,0,0,0,0,0,0,990000,0,0,0,0,cs,0,985000,0,,985000,0,0,Active,UDFA,,0,0
Quandre Mosely,Cowboys,98902,9,78039,10738,37263,18,CB,Defense,2022,705000,1666,0,0,0,0,0,0,706666,0,0,75000,0,,5000,710000,0,,710000,0,0,Active,UDFA,,0,1
Quandre Mosely,Cowboys,98902,9,78040,10738,37263,18,CB,Defense,2023,870000,1666,0,0,0,0,0,0,871666,0,0,0,0,cs,0,870000,0,,870000,0,0,Active,UDFA,,0,1
Quandre Mosely,Cowboys,98902,9,78041,10738,37263,18,CB,Defense,2024,985000,1668,0,0,0,0,0,0,986668,0,0,0,0,cs,0,985000,0,,985000,0,0,Active,UDFA,,0,0
Jaquarii Roberson,Cowboys,55454,9,78042,10739,37264,18,WR,Offense,2022,705000,1666,0,0,0,0,0,0,706666,0,0,75000,0,,5000,710000,0,,710000,0,0,Active,UDFA,,0,1
Jaquarii Roberson,Cowboys,55454,9,78043,10739,37264,18,WR,Offense,2023,870000,1666,0,0,0,0,0,0,871666,0,0,0,0,cs,0,870000,0,,870000,0,0,Active,UDFA,,0,1
Jaquarii Roberson,Cowboys,55454,9,78044,10739,37264,18,WR,Offense,2024,985000,1668,0,0,0,0,0,0,986668,0,0,0,0,cs,0,985000,0,,985000,0,0,Active,UDFA,,0,0
Amon Simon,Cowboys,156150,9,78045,10740,37265,18,LT,Offense,2022,705000,1666,0,0,0,0,0,0,706666,0,0,0,0,,5000,710000,0,,710000,0,0,Active,UDFA,,0,1
Amon Simon,Cowboys,156150,9,78046,10740,37265,18,LT,Offense,2023,870000,1666,0,0,0,0,0,0,871666,0,0,0,0,cs,0,870000,0,,870000,0,0,Active,UDFA,,0,1
Amon Simon,Cowboys,156150,9,78047,10740,37265,18,LT,Offense,2024,985000,1668,0,0,0,0,0,0,986668,0,0,0,0,cs,0,985000,0,,985000,0,0,Active,UDFA,,0,0
Zein Obeid,Lions,156154,11,78048,10741,37266,22,LG,Offense,2022,705000,5000,0,0,0,0,0,0,710000,0,0,15000,0,,15000,720000,0,,720000,0,0,Active,UDFA,,0,1
Zein Obeid,Lions,156154,11,78049,10741,37266,22,LG,Offense,2023,870000,5000,0,0,0,0,0,0,875000,0,0,0,0,cs,0,870000,0,,870000,0,0,Active,UDFA,,0,1
Zein Obeid,Lions,156154,11,78050,10741,37266,22,LG,Offense,2024,985000,5000,0,0,0,0,0,0,990000,0,0,0,0,cs,0,985000,0,,985000,0,0,Active,UDFA,,0,1
Adedayo Odeleye,Texans,156155,13,78051,10742,37267,9,DT,Defense,2022,705000,0,0,0,0,0,0,0,0,0,0,0,0,pathway,0,705000,0,,705000,0,0,Active,UDFA,,0,1
Adedayo Odeleye,Texans,156155,13,78052,10742,37267,9,DT,Defense,2023,870000,0,0,0,0,0,0,0,0,0,0,0,0,cs,0,870000,0,,870000,0,0,Active,UDFA,,0,1
Adedayo Odeleye,Texans,156155,13,78053,10742,37267,9,DT,Defense,2024,985000,0,0,0,0,0,0,0,0,0,0,0,0,cs,0,985000,0,,985000,0,0,Active,UDFA,,0,1
Marcel Dabo,Colts,156156,14,78054,10743,37268,10,CB,Defense,2022,705000,0,0,0,0,0,0,0,0,0,0,0,0,,0,705000,0,,705000,0,0,Active,UDFA,,0,1
Marcel Dabo,Colts,156156,14,78055,10743,37268,10,CB,Defense,2023,870000,0,0,0,0,0,0,0,0,0,0,0,0,cs,0,870000,0,,870000,0,0,Active,UDFA,,0,1
Marcel Dabo,Colts,156156,14,78056,10743,37268,10,CB,Defense,2024,985000,0,0,0,0,0,0,0,0,0,0,0,0,cs,0,985000,0,,985000,0,0,Active,UDFA,,0,0
Ayo Oyelola,Jaguars,156157,15,78057,10744,37269,11,S,Defense,2022,705000,0,0,0,0,0,0,0,0,0,0,0,0,,0,705000,0,,705000,0,0,Active,UDFA,,0,1
Ayo Oyelola,Jaguars,156157,15,78058,10744,37269,11,S,Defense,2023,870000,0,0,0,0,0,0,0,0,0,0,0,0,,0,870000,0,,870000,0,0,Active,UDFA,,0,1
Ayo Oyelola,Jaguars,156157,15,78059,10744,37269,11,S,Defense,2024,985000,0,0,0,0,0,0,0,0,0,0,0,0,,0,985000,0,,985000,0,0,Active,UDFA,,0,1
Luke Masterson,Raiders,45046,23,78060,10745,37270,16,LB,Defense,2022,705000,3333,0,0,0,0,0,0,708333,0,0,60000,0,,10000,715000,0,,715000,0,0,Active,UDFA,,0,1
Luke Masterson,Raiders,45046,23,78061,10745,37270,16,LB,Defense,2023,870000,3333,0,0,0,0,0,0,873333,0,0,0,0,cs,0,870000,0,,870000,0,0,Active,UDFA,,0,1
